2	70	1	2021-07-19 12:35:25.777	--SchemaZenNull--	--SchemaZenNull--	True
2	71	1	2021-07-19 12:37:33.853	--SchemaZenNull--	--SchemaZenNull--	True
2	72	1	2021-07-19 12:41:11.98	--SchemaZenNull--	--SchemaZenNull--	True
2	73	1	2021-07-19 12:43:20.867	--SchemaZenNull--	--SchemaZenNull--	True
2	74	1	2021-07-19 21:49:36.74	--SchemaZenNull--	--SchemaZenNull--	True
2	75	1	2021-07-19 21:50:21.97	--SchemaZenNull--	--SchemaZenNull--	True
2	76	1	2021-07-19 21:51:25.767	--SchemaZenNull--	--SchemaZenNull--	True
2	77	1	2021-07-19 21:53:12.11	--SchemaZenNull--	--SchemaZenNull--	True
2	78	1	2021-07-19 21:54:44.937	--SchemaZenNull--	--SchemaZenNull--	True
2	79	1	2021-07-19 21:57:05.99	--SchemaZenNull--	--SchemaZenNull--	True
2	80	1	2021-07-19 21:59:51.457	--SchemaZenNull--	--SchemaZenNull--	True
2	81	1	2021-07-19 22:00:56.607	--SchemaZenNull--	--SchemaZenNull--	True
2	82	1	2021-07-19 22:02:27.11	--SchemaZenNull--	--SchemaZenNull--	True
2	83	1	2021-07-19 22:03:17.033	--SchemaZenNull--	--SchemaZenNull--	True
2	84	1	2021-07-19 22:05:26.727	--SchemaZenNull--	--SchemaZenNull--	True
2	85	1	2021-07-19 22:08:54.94	--SchemaZenNull--	--SchemaZenNull--	True
2	86	1	2021-07-19 22:10:50.187	--SchemaZenNull--	--SchemaZenNull--	True
2	87	1	2021-07-19 22:11:59.61	--SchemaZenNull--	--SchemaZenNull--	True
2	88	1	2021-07-19 22:12:47.29	--SchemaZenNull--	--SchemaZenNull--	True
2	89	1	2021-07-19 22:13:32.123	--SchemaZenNull--	--SchemaZenNull--	True
2	90	1	2021-07-19 22:14:22.267	--SchemaZenNull--	--SchemaZenNull--	True
2	91	1	2021-07-19 22:15:55.563	--SchemaZenNull--	--SchemaZenNull--	True
2	92	1	2021-07-19 22:16:41.907	1	2021-07-19 22:18:32.903	True
2	93	1	2021-07-19 22:18:15.233	--SchemaZenNull--	--SchemaZenNull--	True
2	94	1	2021-07-19 22:19:26.42	--SchemaZenNull--	--SchemaZenNull--	True
2	95	1	2021-07-19 22:19:59.607	--SchemaZenNull--	--SchemaZenNull--	True
2	96	1	2021-07-19 22:20:47.373	--SchemaZenNull--	--SchemaZenNull--	True
2	97	1	2021-07-19 22:21:20.5	--SchemaZenNull--	--SchemaZenNull--	True
2	98	1	2021-07-19 22:21:56.247	--SchemaZenNull--	--SchemaZenNull--	True
2	99	1	2021-07-19 22:22:37.56	--SchemaZenNull--	--SchemaZenNull--	True
2	100	1	2021-07-19 22:23:20.683	--SchemaZenNull--	--SchemaZenNull--	True
2	101	1	2021-07-19 22:24:39.607	--SchemaZenNull--	--SchemaZenNull--	True
2	102	1	2021-07-19 22:26:54.81	--SchemaZenNull--	--SchemaZenNull--	True
2	103	1	2021-07-19 22:27:43.467	--SchemaZenNull--	--SchemaZenNull--	True
2	104	1	2021-07-19 22:28:14.577	--SchemaZenNull--	--SchemaZenNull--	True
2	105	1	2021-08-10 07:05:23.48	--SchemaZenNull--	--SchemaZenNull--	True
2	106	1	2021-08-20 10:01:53.9	--SchemaZenNull--	--SchemaZenNull--	True
2	107	1	2021-09-21 10:18:34.08	--SchemaZenNull--	--SchemaZenNull--	True
2	108	1	2021-09-21 10:20:02.013	--SchemaZenNull--	--SchemaZenNull--	True
2	109	1	2021-09-21 10:21:08.717	--SchemaZenNull--	--SchemaZenNull--	True
2	110	1	2021-09-21 10:22:23.747	--SchemaZenNull--	--SchemaZenNull--	True
2	111	1	2021-09-21 10:23:35.52	--SchemaZenNull--	--SchemaZenNull--	True
2	113	1	2021-11-05 10:20:13.407	--SchemaZenNull--	--SchemaZenNull--	True
